,nvars,nclauses,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,VG-mean,VG-coeff-variation,CG-mean,CG-coeff-variation,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-entropy
SWGCP_only_5000/SWlin2006.18549.cnf,1040,8320,1,0,0,0.002884615,0.881917104,0.376770161,0,0.875,0.875,0.002884615,0.033691981,0.541928826,0.166860543,0.005779231,0.541928826,0.001682692,0.028878841,0.541928826,0.006490385,0.037435534,0.003460441,1.142322823,1.669916595,0.110123149,0.449951493,1.334976989
SWGCP_only_5000/SWlin2006.18550.cnf,1470,11760,1,0,0,0.002040816,0.881917104,0.376770161,0,0.875,0.875,0.002040816,0.031497039,0.509137344,0.166833167,0.005301926,0.509137344,0.001190476,0.026997462,0.509137344,0.004591837,0.03499671,0.002447765,1.142204943,1.6168193,0.110117816,0.44957603,1.282462803
SWGCP_only_5000/SWlin2006.18551.cnf,2340,18720,1,0,0,0.001282051,0.881917104,0.376770161,0,0.875,0.875,0.001282051,0.036135758,0.542739778,0.166888904,0.006212817,0.542739778,0.000747863,0.030973506,0.542739778,0.002884615,0.040150842,0.001538302,1.142406294,1.651530364,0.110121357,0.450314428,1.317183616
SWGCP_only_5000/SWlin2006.18552.cnf,880,7040,1,0,0,0.003409091,0.881917104,0.376770161,0,0.875,0.875,0.003409091,0.033238501,0.548432735,0.166852087,0.005594754,0.548432735,0.001988636,0.028490144,0.548432735,0.007670455,0.036931668,0.004089456,1.142320122,1.688758062,0.110122764,0.449830774,1.338154295
SWGCP_only_5000/SWlin2006.18553.cnf,840,6720,1,0,0,0.003571429,0.881917104,0.376770161,0,0.875,0.875,0.003571429,0.032783158,0.514016816,0.166844069,0.005433627,0.514016816,0.002083333,0.02809985,0.514016816,0.008035714,0.036425731,0.004284031,1.142280661,1.621114602,0.110118941,0.449711072,1.29095192
SWGCP_only_5000/SWlin2006.18554.cnf,800,6400,1,0,0,0.00375,0.881917104,0.376770161,0,0.875,0.875,0.00375,0.029462783,0.463413559,0.166812354,0.004959803,0.463413559,0.0021875,0.025253814,0.463413559,0.0084375,0.032736425,0.00449707,1.142160218,1.581247391,0.110119546,0.449320175,1.265322329
SWGCP_only_5000/SWlin2006.18555.cnf,1215,9720,1,0,0,0.002469136,0.881917104,0.376770161,0,0.875,0.875,0.002469136,0.034644976,0.504383792,0.166864822,0.005757013,0.504383792,0.001440329,0.029695694,0.504383792,0.005555556,0.038494418,0.002962264,1.142363806,1.620095167,0.110119622,0.449975779,1.283637
SWGCP_only_5000/SWlin2006.18556.cnf,790,6320,1,0,0,0.003797468,0.881917104,0.376770161,0,0.875,0.875,0.003797468,0.031095787,0.500096549,0.166828952,0.005234448,0.500096549,0.00221519,0.026653532,0.500096549,0.008544304,0.034550874,0.004554559,1.142231574,1.615432173,0.110121474,0.449537444,1.304664054
SWGCP_only_5000/SWlin2006.18557.cnf,1935,15480,1,0,0,0.001550388,0.881917104,0.376770161,0,0.875,0.875,0.001550388,0.03335486,0.536005125,0.166853904,0.005637786,0.536005125,0.000904393,0.02858988,0.536005125,0.003488372,0.037060955,0.001859822,1.142297478,1.653739554,0.110120366,0.449848629,1.31439455
SWGCP_only_5000/SWlin2006.18558.cnf,2335,18680,1,0,0,0.001284797,0.881917104,0.376770161,0,0.875,0.875,0.001284797,0.030363803,0.48362804,0.166821401,0.005111345,0.48362804,0.000749465,0.026026116,0.48362804,0.002890792,0.033737558,0.001540856,1.142179208,1.593091697,0.110118806,0.449431991,1.274839546
SWGCP_only_5000/SWlin2006.18559.cnf,1855,14840,1,0,0,0.001617251,0.881917104,0.376770161,0,0.875,0.875,0.001617251,0.033512546,0.51975699,0.166860812,0.005822661,0.51975699,0.000943396,0.02872504,0.51975699,0.003638814,0.037236162,0.001940056,1.142307232,1.64435054,0.110123666,0.449967762,1.343680685
SWGCP_only_5000/SWlin2006.18560.cnf,2165,17320,1,0,0,0.001385681,0.881917104,0.376770161,0,0.875,0.875,0.001385681,0.032534698,0.515134394,0.166842011,0.005410401,0.515134394,0.000808314,0.027886884,0.515134394,0.003117783,0.036149664,0.001662131,1.1422633,1.630037842,0.110118442,0.449683716,1.285704761
SWGCP_only_5000/SWlin2006.18561.cnf,1500,12000,1,0,0,0.002,0.881917104,0.376770161,0,0.875,0.875,0.002,0.031914237,0.506789875,0.166839938,0.005451477,0.506789875,0.001166667,0.02735506,0.506789875,0.0045,0.035460263,0.002398889,1.142244811,1.618718993,0.110121409,0.449684848,1.310904861
SWGCP_only_5000/SWlin2006.18562.cnf,650,5200,1,0,0,0.004615385,0.881917104,0.376770161,0,0.875,0.875,0.004615385,0.032686023,0.53596105,0.166845975,0.00550186,0.53596105,0.002692308,0.028016591,0.53596105,0.010384615,0.036317803,0.005536243,1.14224984,1.641524994,0.110118451,0.449740934,1.310180295
SWGCP_only_5000/SWlin2006.18563.cnf,2330,18640,1,0,0,0.001287554,0.881917104,0.376770161,0,0.875,0.875,0.001287554,0.034093618,0.538465432,0.166862608,0.005776612,0.538465432,0.000751073,0.029223102,0.538465432,0.002896996,0.037881798,0.001544627,1.142352437,1.65593534,0.110123324,0.449974248,1.344941276
SWGCP_only_5000/SWlin2006.18564.cnf,2110,16880,1,0,0,0.001421801,0.881917104,0.376770161,0,0.875,0.875,0.001421801,0.032452826,0.504451798,0.166845556,0.005540179,0.504451798,0.000829384,0.027816708,0.504451798,0.003199052,0.036058695,0.001705445,1.142277597,1.624509814,0.110121995,0.449754768,1.310484925
SWGCP_only_5000/SWlin2006.18565.cnf,2050,16400,1,0,0,0.001463415,0.881917104,0.376770161,0,0.875,0.875,0.001463415,0.031343019,0.505666106,0.166831542,0.005276025,0.505666106,0.000853659,0.026865445,0.505666106,0.003292683,0.034825576,0.001755205,1.142216034,1.622425072,0.110119379,0.449562305,1.296923034
SWGCP_only_5000/SWlin2006.18566.cnf,2180,17440,1,0,0,0.001376147,0.881917104,0.376770161,0,0.875,0.875,0.001376147,0.031424715,0.500132878,0.166831257,0.005255921,0.500132878,0.000802752,0.02693547,0.500132878,0.00309633,0.034916351,0.001650548,1.142232228,1.613966377,0.110119586,0.449554599,1.283961768
SWGCP_only_5000/SWlin2006.18567.cnf,1435,11480,1,0,0,0.002090592,0.881917104,0.376770161,0,0.875,0.875,0.002090592,0.033362357,0.540225678,0.166855908,0.005694989,0.540225678,0.001219512,0.028596306,0.540225678,0.004703833,0.037069285,0.002507846,1.142301536,1.657485117,0.110122058,0.449887488,1.338463472
SWGCP_only_5000/SWlin2006.18568.cnf,1935,15480,1,0,0,0.001550388,0.881917104,0.376770161,0,0.875,0.875,0.001550388,0.032260959,0.518328967,0.166843148,0.005491377,0.518328967,0.000904393,0.02765225,0.518328967,0.003488372,0.03584551,0.001859656,1.142234977,1.626061984,0.110119081,0.449713135,1.30224545
SWGCP_only_5000/SWlin2006.18569.cnf,2165,17320,1,0,0,0.001385681,0.881917104,0.376770161,0,0.875,0.875,0.001385681,0.032534698,0.507402743,0.166846395,0.005551802,0.507402743,0.000808314,0.027886884,0.507402743,0.003117783,0.036149664,0.001662131,1.142248662,1.618401873,0.110119364,0.449757272,1.301134614
SWGCP_only_5000/SWlin2006.18570.cnf,1230,9840,1,0,0,0.002439024,0.881917104,0.376770161,0,0.875,0.875,0.002439024,0.030055654,0.476706713,0.166818277,0.005059519,0.476706713,0.001422764,0.02576199,0.476706713,0.005487805,0.033395172,0.002925053,1.142164851,1.581488521,0.110118279,0.449389864,1.261577795
SWGCP_only_5000/SWlin2006.18571.cnf,2165,17320,1,0,0,0.001385681,0.881917104,0.376770161,0,0.875,0.875,0.001385681,0.032534698,0.518654798,0.16684478,0.005497922,0.518654798,0.000808314,0.027886884,0.518654798,0.003117783,0.036149664,0.001662131,1.142277938,1.641932135,0.110121004,0.44973488,1.308661999
SWGCP_only_5000/SWlin2006.18572.cnf,1165,9320,1,0,0,0.002575107,0.881917104,0.376770161,0,0.875,0.875,0.002575107,0.03538062,0.548214463,0.166880616,0.006083206,0.548214463,0.001502146,0.030326246,0.548214463,0.005793991,0.0393118,0.003089599,1.142417453,1.686510975,0.110126076,0.450219462,1.358799823
SWGCP_only_5000/SWlin2006.18573.cnf,2380,19040,1,0,0,0.001260504,0.881917104,0.376770161,0,0.875,0.875,0.001260504,0.032410186,0.517452448,0.166843381,0.005475121,0.517452448,0.000735294,0.02778016,0.517452448,0.002836134,0.036011318,0.001511965,1.142262677,1.636241683,0.11012007,0.44971402,1.300657598
SWGCP_only_5000/SWlin2006.18574.cnf,2380,19040,1,0,0,0.001260504,0.881917104,0.376770161,0,0.875,0.875,0.001260504,0.034163336,0.539735032,0.16686087,0.005711946,0.539735032,0.000735294,0.029282859,0.539735032,0.002836134,0.037959262,0.001512186,1.142349294,1.661726924,0.110121178,0.449933927,1.321749275
SWGCP_only_5000/SWlin2006.18575.cnf,2250,18000,1,0,0,0.001333333,0.881917104,0.376770161,0,0.875,0.875,0.001333333,0.031426968,0.492940708,0.166832871,0.005311565,0.492940708,0.000777778,0.026937401,0.492940708,0.003,0.034918853,0.001599198,1.142225844,1.606539377,0.110120011,0.449584604,1.289834554
SWGCP_only_5000/SWlin2006.18576.cnf,715,5720,1,0,0,0.004195804,0.881917104,0.376770161,0,0.875,0.875,0.004195804,0.0311649,0.501653179,0.166829674,0.005246071,0.501653179,0.002447552,0.026712771,0.501653179,0.009440559,0.034627666,0.005032337,1.142189605,1.607478214,0.11011742,0.449530668,1.27380325
SWGCP_only_5000/SWlin2006.18577.cnf,2375,19000,1,0,0,0.001263158,0.881917104,0.376770161,0,0.875,0.875,0.001263158,0.032444284,0.515045388,0.166846277,0.005559701,0.515045388,0.000736842,0.027809386,0.515045388,0.002842105,0.036049205,0.001515152,1.142252423,1.631715963,0.110120472,0.44976056,1.308115818
SWGCP_only_5000/SWlin2006.18578.cnf,685,5480,1,0,0,0.004379562,0.881917104,0.376770161,0,0.875,0.875,0.004379562,0.030206105,0.480085027,0.166819798,0.005084823,0.480085027,0.002554745,0.025890947,0.480085027,0.009854015,0.033562339,0.005252344,1.142147874,1.576340248,0.110116628,0.449405393,1.263170343
SWGCP_only_5000/SWlin2006.18579.cnf,550,4400,1,0,0,0.005454545,0.881917104,0.376770161,0,0.875,0.875,0.005454545,0.02972942,0.469387925,0.166815003,0.00500465,0.469387925,0.003181818,0.02548236,0.469387925,0.012272727,0.033032688,0.006541322,1.142137501,1.571000774,0.110116973,0.449345721,1.255833778
SWGCP_only_5000/SWlin2006.18580.cnf,640,5120,1,0,0,0.0046875,0.881917104,0.376770161,0,0.875,0.875,0.0046875,0.029462783,0.463413559,0.166812354,0.004959803,0.463413559,0.002734375,0.025253814,0.463413559,0.010546875,0.032736425,0.005621338,1.142170126,1.579073856,0.110120674,0.449326437,1.281375872
SWGCP_only_5000/SWlin2006.18581.cnf,2480,19840,1,0,0,0.001209677,0.881917104,0.376770161,0,0.875,0.875,0.001209677,0.033467472,0.502182316,0.166853442,0.005614111,0.502182316,0.000705645,0.028686405,0.502182316,0.002721774,0.03718608,0.001451125,1.142329786,1.617497564,0.110121287,0.449840988,1.295800832
SWGCP_only_5000/SWlin2006.18582.cnf,2360,18880,1,0,0,0.001271186,0.881917104,0.376770161,0,0.875,0.875,0.001271186,0.031161598,0.494798966,0.166831121,0.005297324,0.494798966,0.000741525,0.026709941,0.494798966,0.002860169,0.034623998,0.001524627,1.142230947,1.611054706,0.11012175,0.449569919,1.301142607
SWGCP_only_5000/SWlin2006.18583.cnf,1430,11440,1,0,0,0.002097902,0.881917104,0.376770161,0,0.875,0.875,0.002097902,0.033420632,0.523832894,0.166850632,0.005527825,0.523832894,0.001223776,0.028646256,0.523832894,0.00472028,0.037134035,0.002516627,1.142342805,1.652553411,0.110121722,0.449798398,1.299795669
SWGCP_only_5000/SWlin2006.18584.cnf,1865,14920,1,0,0,0.001608579,0.881917104,0.376770161,0,0.875,0.875,0.001608579,0.032289279,0.505274294,0.166845398,0.005560854,0.505274294,0.000938338,0.027676525,0.505274294,0.003619303,0.035876977,0.001929459,1.142238532,1.61491768,0.110120263,0.449753496,1.309138947
SWGCP_only_5000/SWlin2006.18585.cnf,925,7400,1,0,0,0.003243243,0.881917104,0.376770161,0,0.875,0.875,0.003243243,0.033557803,0.535730432,0.166852967,0.005573498,0.535730432,0.001891892,0.028763831,0.535730432,0.007297297,0.037286448,0.003890614,1.142356272,1.672111698,0.110123238,0.449836906,1.325716954
SWGCP_only_5000/SWlin2006.18586.cnf,1200,9600,1,0,0,0.0025,0.881917104,0.376770161,0,0.875,0.875,0.0025,0.033159268,0.516266312,0.166852037,0.005619448,0.516266312,0.001458333,0.028422229,0.516266312,0.005625,0.036843631,0.002998915,1.142269483,1.622533759,0.110118666,0.449822944,1.299336721
SWGCP_only_5000/SWlin2006.18587.cnf,1240,9920,1,0,0,0.002419355,0.881917104,0.376770161,0,0.875,0.875,0.002419355,0.030855485,0.478162827,0.166824439,0.005133277,0.478162827,0.00141129,0.026447558,0.478162827,0.005443548,0.034283872,0.002901641,1.142229784,1.600558626,0.110120453,0.44946983,1.276828727
SWGCP_only_5000/SWlin2006.18588.cnf,1465,11720,1,0,0,0.002047782,0.881917104,0.376770161,0,0.875,0.875,0.002047782,0.032293215,0.515341749,0.166839986,0.005386741,0.515341749,0.001194539,0.027679898,0.515341749,0.004607509,0.03588135,0.002456275,1.142279445,1.633800947,0.110120575,0.449664173,1.292443663
SWGCP_only_5000/SWlin2006.18589.cnf,680,5440,1,0,0,0.004411765,0.881917104,0.376770161,0,0.875,0.875,0.004411765,0.031956875,0.485360122,0.166834391,0.005271833,0.485360122,0.002573529,0.027391607,0.485360122,0.009926471,0.035507638,0.005291685,1.142261399,1.606708375,0.110119183,0.449587769,1.272611657
SWGCP_only_5000/SWlin2006.18590.cnf,855,6840,1,0,0,0.003508772,0.881917104,0.376770161,0,0.875,0.875,0.003508772,0.031219527,0.476475467,0.166834335,0.005396794,0.476475467,0.002046784,0.026759595,0.476475467,0.007894737,0.034688363,0.004208346,1.142195427,1.586021079,0.110119806,0.449614683,1.293463031
SWGCP_only_5000/SWlin2006.18591.cnf,2060,16480,1,0,0,0.001456311,0.881917104,0.376770161,0,0.875,0.875,0.001456311,0.032327044,0.52785876,0.166842058,0.005441498,0.52785876,0.000849515,0.027708895,0.52785876,0.003276699,0.035918937,0.001746822,1.142252487,1.643814425,0.110119561,0.449693858,1.305478772
SWGCP_only_5000/SWlin2006.18592.cnf,2360,18880,1,0,0,0.001271186,0.881917104,0.376770161,0,0.875,0.875,0.001271186,0.03163022,0.505654156,0.16683352,0.005293273,0.505654156,0.000741525,0.027111617,0.505654156,0.002860169,0.035144689,0.001524683,1.142220492,1.608936841,0.110117983,0.449577377,1.274634516
SWGCP_only_5000/SWlin2006.18593.cnf,1620,12960,1,0,0,0.001851852,0.881917104,0.376770161,0,0.875,0.875,0.001851852,0.032736425,0.516511938,0.166847145,0.005538882,0.516511938,0.001080247,0.028059793,0.516511938,0.004166667,0.036373806,0.002221341,1.142255552,1.622770681,0.110118887,0.449762182,1.305814064
SWGCP_only_5000/SWlin2006.18594.cnf,665,5320,1,0,0,0.004511278,0.881917104,0.376770161,0,0.875,0.875,0.004511278,0.030656967,0.490219526,0.166824404,0.00516065,0.490219526,0.002631579,0.0262774,0.490219526,0.010150376,0.034063297,0.005410495,1.142182631,1.602427492,0.110118205,0.449466754,1.270567266
SWGCP_only_5000/SWlin2006.18595.cnf,1310,10480,1,0,0,0.002290076,0.881917104,0.376770161,0,0.875,0.875,0.002290076,0.031736564,0.500207995,0.166838378,0.005433519,0.500207995,0.001335878,0.027202769,0.500207995,0.005152672,0.035262849,0.00274678,1.142239435,1.610111093,0.11012153,0.449666485,1.298294279
SWGCP_only_5000/SWlin2006.18596.cnf,935,7480,1,0,0,0.003208556,0.881917104,0.376770161,0,0.875,0.875,0.003208556,0.033377867,0.531678174,0.166850974,0.005543646,0.531678174,0.001871658,0.0286096,0.531678174,0.007219251,0.037086519,0.003848945,1.14233535,1.651541814,0.110121524,0.449802544,1.306065276
SWGCP_only_5000/SWlin2006.18597.cnf,2135,17080,1,0,0,0.001405152,0.881917104,0.376770161,0,0.875,0.875,0.001405152,0.032762481,0.523830954,0.166847282,0.005536373,0.523830954,0.000819672,0.028082127,0.523830954,0.003161593,0.036402757,0.001685518,1.142282071,1.637428084,0.110121118,0.449770676,1.313179717
SWGCP_only_5000/SWlin2006.18598.cnf,1595,12760,1,0,0,0.001880878,0.881917104,0.376770161,0,0.875,0.875,0.001880878,0.031644798,0.512468426,0.166834733,0.005326773,0.512468426,0.001097179,0.027124113,0.512468426,0.004231975,0.035160887,0.00225596,1.14224482,1.635106485,0.110120659,0.449603677,1.294239701
SWGCP_only_5000/SWlin2006.18599.cnf,1595,12760,1,0,0,0.001880878,0.881917104,0.376770161,0,0.875,0.875,0.001880878,0.032325409,0.501025682,0.166838908,0.005350829,0.501025682,0.001097179,0.027707494,0.501025682,0.004231975,0.035917121,0.002256083,1.14225915,1.607400864,0.110117984,0.449639599,1.265178066
SWGCP_only_5000/SWlin2006.18600.cnf,2005,16040,1,0,0,0.001496259,0.881917104,0.376770161,0,0.875,0.875,0.001496259,0.032234593,0.505988831,0.166838565,0.005353962,0.505988831,0.000872818,0.027629651,0.505988831,0.003366584,0.035816215,0.001794726,1.142255381,1.603647034,0.110118633,0.449641963,1.285337335
SWGCP_only_5000/SWlin2006.18601.cnf,1200,9600,1,0,0,0.0025,0.881917104,0.376770161,0,0.875,0.875,0.0025,0.032274861,0.487059027,0.166847319,0.005626966,0.487059027,0.001458333,0.027664167,0.487059027,0.005625,0.035860957,0.002998698,1.142224038,1.599594251,0.110120103,0.449785933,1.309529103
SWGCP_only_5000/SWlin2006.18602.cnf,1210,9680,1,0,0,0.002479339,0.881917104,0.376770161,0,0.875,0.875,0.002479339,0.029340783,0.46068237,0.16681115,0.004939283,0.46068237,0.001446281,0.025149243,0.46068237,0.005578512,0.03260087,0.002973243,1.142148924,1.565185202,0.110118639,0.449299891,1.244548853
SWGCP_only_5000/SWlin2006.18603.cnf,1965,15720,1,0,0,0.001526718,0.881917104,0.376770161,0,0.875,0.875,0.001526718,0.033099263,0.526283615,0.166854096,0.005687858,0.526283615,0.000890585,0.028370797,0.526283615,0.003435115,0.036776959,0.001831389,1.14227455,1.635178969,0.110120885,0.449864204,1.314199898
SWGCP_only_5000/SWlin2006.18604.cnf,680,5440,1,0,0,0.004411765,0.881917104,0.376770161,0,0.875,0.875,0.004411765,0.030316953,0.482575268,0.166820924,0.005103466,0.482575268,0.002573529,0.02598596,0.482575268,0.009926471,0.033685503,0.005291009,1.142140345,1.57747844,0.110115862,0.449418531,1.268477255
SWGCP_only_5000/SWlin2006.18605.cnf,1745,13960,1,0,0,0.001719198,0.881917104,0.376770161,0,0.875,0.875,0.001719198,0.032779545,0.515148281,0.16685101,0.005649869,0.515148281,0.001002865,0.028096753,0.515148281,0.003868195,0.036421717,0.002062227,1.142272476,1.637021743,0.110121983,0.449831667,1.324333743
SWGCP_only_5000/SWlin2006.18606.cnf,785,6280,1,0,0,0.003821656,0.881917104,0.376770161,0,0.875,0.875,0.003821656,0.029742942,0.436969809,0.166811957,0.004906939,0.436969809,0.002229299,0.02549395,0.436969809,0.008598726,0.033047713,0.004583097,1.142150986,1.540498404,0.110116356,0.449299472,1.228142511
SWGCP_only_5000/SWlin2006.18607.cnf,2230,17840,1,0,0,0.001345291,0.881917104,0.376770161,0,0.875,0.875,0.001345291,0.031567582,0.496118225,0.166834361,0.005335307,0.496118225,0.000784753,0.027057927,0.496118225,0.003026906,0.035075091,0.001613558,1.142206699,1.596206551,0.110117918,0.449595987,1.282064113
SWGCP_only_5000/SWlin2006.18608.cnf,2010,16080,1,0,0,0.001492537,0.881917104,0.376770161,0,0.875,0.875,0.001492537,0.033250311,0.51690114,0.166848491,0.00549203,0.51690114,0.000870647,0.028500267,0.51690114,0.003358209,0.03694479,0.001790411,1.142304033,1.631527373,0.11011891,0.449762837,1.281882334
SWGCP_only_5000/SWlin2006.18609.cnf,1050,8400,1,0,0,0.002857143,0.881917104,0.376770161,0,0.875,0.875,0.002857143,0.032530002,0.514283448,0.166841888,0.005407545,0.514283448,0.001666667,0.027882859,0.514283448,0.006428571,0.036144447,0.003427154,1.142275223,1.635564045,0.110119246,0.44968289,1.28048812
SWGCP_only_5000/SWlin2006.18610.cnf,1330,10640,1,0,0,0.002255639,0.881917104,0.376770161,0,0.875,0.875,0.002255639,0.033113309,0.519257607,0.166851444,0.005608063,0.519257607,0.001315789,0.028382836,0.519257607,0.005075188,0.036792565,0.002705778,1.142275902,1.636012638,0.110119341,0.449816922,1.305083739
SWGCP_only_5000/SWlin2006.18611.cnf,1925,15400,1,0,0,0.001558442,0.881917104,0.376770161,0,0.875,0.875,0.001558442,0.031782086,0.515564237,0.166836194,0.00534986,0.515564237,0.000909091,0.027241788,0.515564237,0.003506494,0.035313429,0.001869244,1.142216176,1.625363965,0.110118058,0.449615618,1.29181434
SWGCP_only_5000/SWlin2006.18612.cnf,1590,12720,1,0,0,0.001886792,0.881917104,0.376770161,0,0.875,0.875,0.001886792,0.031694515,0.50252424,0.16683369,0.005289077,0.50252424,0.001100629,0.027166727,0.50252424,0.004245283,0.035216128,0.002263063,1.142226954,1.608390316,0.110118134,0.449579547,1.274375848
SWGCP_only_5000/SWlin2006.18613.cnf,1920,15360,1,0,0,0.0015625,0.881917104,0.376770161,0,0.875,0.875,0.0015625,0.031823442,0.494859141,0.166840278,0.005480709,0.494859141,0.000911458,0.027277236,0.494859141,0.003515625,0.03535938,0.001874118,1.142197179,1.590000207,0.110118009,0.449681484,1.291006146
SWGCP_only_5000/SWlin2006.18614.cnf,805,6440,1,0,0,0.003726708,0.881917104,0.376770161,0,0.875,0.875,0.003726708,0.032174473,0.455010053,0.166834201,0.00523435,0.455010053,0.002173913,0.027578119,0.455010053,0.008385093,0.035749414,0.004470073,1.142302103,1.581978585,0.110120567,0.449584382,1.254055957
SWGCP_only_5000/SWlin2006.18615.cnf,2370,18960,1,0,0,0.001265823,0.881917104,0.376770161,0,0.875,0.875,0.001265823,0.03292649,0.519993686,0.166850519,0.005610389,0.519993686,0.000738397,0.028222706,0.519993686,0.002848101,0.036584989,0.001518409,1.142283519,1.64015143,0.110121279,0.449815811,1.31270028
SWGCP_only_5000/SWlin2006.18616.cnf,2000,16000,1,0,0,0.0015,0.881917104,0.376770161,0,0.875,0.875,0.0015,0.031732388,0.506376897,0.166834416,0.005304964,0.506376897,0.000875,0.02719919,0.506376897,0.003375,0.035258209,0.001799141,1.142229775,1.620006789,0.11011857,0.449591669,1.285082257
SWGCP_only_5000/SWlin2006.18617.cnf,1255,10040,1,0,0,0.002390438,0.881917104,0.376770161,0,0.875,0.875,0.002390438,0.030670535,0.474033487,0.166827329,0.005261466,0.474033487,0.001394422,0.02628903,0.474033487,0.005378486,0.034078372,0.002866919,1.142177896,1.575899793,0.110119047,0.449517569,1.275494081
SWGCP_only_5000/SWlin2006.18618.cnf,1105,8840,1,0,0,0.002714932,0.881917104,0.376770161,0,0.875,0.875,0.002714932,0.032686023,0.500479942,0.166846879,0.005543725,0.500479942,0.00158371,0.028016591,0.500479942,0.006108597,0.036317803,0.003256613,1.14226884,1.60947162,0.110120446,0.449768642,1.294452729
SWGCP_only_5000/SWlin2006.18619.cnf,2365,18920,1,0,0,0.001268499,0.881917104,0.376770161,0,0.875,0.875,0.001268499,0.033403731,0.531602725,0.166853302,0.005612488,0.531602725,0.000739958,0.02863177,0.531602725,0.002854123,0.037115257,0.001521679,1.142323112,1.648974593,0.11012169,0.449841696,1.315911986
SWGCP_only_5000/SWlin2006.18620.cnf,1710,13680,1,0,0,0.001754386,0.881917104,0.376770161,0,0.875,0.875,0.001754386,0.03431782,0.527825563,0.166865493,0.005827717,0.527825563,0.001023392,0.029415275,0.527825563,0.003947368,0.038130912,0.002104707,1.142368752,1.660549242,0.110123731,0.450011401,1.335379596
SWGCP_only_5000/SWlin2006.18621.cnf,1895,15160,1,0,0,0.001583113,0.881917104,0.376770161,0,0.875,0.875,0.001583113,0.032032672,0.512765658,0.166840723,0.005454709,0.512765658,0.000923483,0.027456576,0.512765658,0.003562005,0.035591857,0.001898875,1.142219861,1.615885875,0.110118527,0.449681614,1.298476804
SWGCP_only_5000/SWlin2006.18622.cnf,2315,18520,1,0,0,0.001295896,0.881917104,0.376770161,0,0.875,0.875,0.001295896,0.032402407,0.529559577,0.166842876,0.00545417,0.529559577,0.00075594,0.027773492,0.529559577,0.002915767,0.036002675,0.001554417,1.142246097,1.643510514,0.110118634,0.449699609,1.294692535
SWGCP_only_5000/SWlin2006.18623.cnf,1445,11560,1,0,0,0.002076125,0.881917104,0.376770161,0,0.875,0.875,0.002076125,0.033246716,0.537606144,0.166854599,0.005675271,0.537606144,0.001211073,0.028497185,0.537606144,0.00467128,0.036940795,0.002490466,1.142285634,1.655553744,0.11012063,0.449862741,1.317087689
SWGCP_only_5000/SWlin2006.18624.cnf,2125,17000,1,0,0,0.001411765,0.881917104,0.376770161,0,0.875,0.875,0.001411765,0.033333333,0.53383082,0.166850796,0.005545067,0.53383082,0.000823529,0.028571429,0.53383082,0.003176471,0.037037037,0.001693529,1.1423054,1.650911868,0.110119416,0.449795174,1.297611409
SWGCP_only_5000/SWlin2006.18625.cnf,2435,19480,1,0,0,0.001232033,0.881917104,0.376770161,0,0.875,0.875,0.001232033,0.033350441,0.531144329,0.166852723,0.005603802,0.531144329,0.000718686,0.028586092,0.531144329,0.002772074,0.037056045,0.001477928,1.142311351,1.650246978,0.110120813,0.449831004,1.308428159
SWGCP_only_5000/SWlin2006.18626.cnf,555,4440,1,0,0,0.005405405,0.881917104,0.376770161,0,0.875,0.875,0.005405405,0.0295952,0.466379688,0.166813667,0.004982075,0.466379688,0.003153153,0.025367314,0.466379688,0.012162162,0.032883556,0.006482327,1.142089686,1.530256162,0.110113356,0.449318444,1.235650465
SWGCP_only_5000/SWlin2006.18627.cnf,550,4400,1,0,0,0.005454545,0.881917104,0.376770161,0,0.875,0.875,0.005454545,0.031782086,0.469430134,0.166842551,0.005564587,0.469430134,0.003181818,0.027241788,0.469430134,0.012272727,0.035313429,0.006542355,1.14220074,1.578782137,0.110119875,0.449728382,1.30423982
SWGCP_only_5000/SWlin2006.18628.cnf,770,6160,1,0,0,0.003896104,0.881917104,0.376770161,0,0.875,0.875,0.003896104,0.034240892,0.546721563,0.166867981,0.00590671,0.546721563,0.002272727,0.029349336,0.546721563,0.008766234,0.038045435,0.00467406,1.142343623,1.675443715,0.110123449,0.450047165,1.338187904
SWGCP_only_5000/SWlin2006.18629.cnf,1835,14680,1,0,0,0.001634877,0.881917104,0.376770161,0,0.875,0.875,0.001634877,0.031965581,0.510815959,0.166836796,0.005341173,0.510815959,0.000953678,0.027399069,0.510815959,0.003678474,0.035517312,0.001960953,1.142238881,1.613083814,0.110118593,0.449621466,1.288251194
